avg_x,avg_y,fix,lefteye_avg_x,lefteye_avg_y,lefteye_pcenter_x,lefteye_pcenter_y,lefteye_psize,lefteye_raw_x,lefteye_raw_y,raw_x,raw_y,righteye_avg_x,righteye_avg_y,righteye_pcenter_x,righteye_pcenter_y,righteye_psize,righteye_raw_x,righteye_raw_y,state,time,timestamp
440.5614,867.4351,1,359.6147,676.2003,0.4456,0.5092,17.2354,359.6147,676.2003,372.4464,674.3849,385.278,672.5696,0.6065,0.5086,16.9488,385.278,672.5696,7,415532840,18-Dec-2019 11:28:50
242.2832,576.9194,0,191.1465,680.6266,0.445,0.5077,12.7118,191.1465,680.6266,242.2832,576.9194,293.4199,473.2122,0.6057,0.5059,14.9231,293.4199,473.2122,7,415532874,18-Dec-2019 11:28:50
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,415532906,18-Dec-2019 11:28:50
160.0336,1951.7288,0,0,0,0,0,0,0,0,26.9872,3426.4785,160.0336,1951.7288,0.6064,0.5176,14.3523,26.9872,3426.4785,7,415532939,18-Dec-2019 11:28:50
223.0614,1215.2921,0,285.9287,480.7317,0.4463,0.5045,16.8485,380.4694,281.3461,380.4694,281.3461,0,0,0,0,0,0,0,7,415532972,18-Dec-2019 11:28:50
259.3043,944.3912,0,331.0105,409.7585,0.4464,0.5047,17.0847,420.1216,269.7253,420.1216,269.7253,0,0,0,0,0,0,0,7,415533007,18-Dec-2019 11:28:50
283.7438,799.73,0,355.3369,378.6166,0.4464,0.5052,17.1053,426.3036,288.3581,426.3036,288.3581,0,0,0,0,0,0,0,7,415533040,18-Dec-2019 11:28:50
301.8652,707.3904,0,371.4142,356.879,0.4462,0.5055,16.7765,432.6602,274.5132,432.6602,274.5132,0,0,0,0,0,0,0,7,415533073,18-Dec-2019 11:28:50
382.3348,597.9078,0,415.7821,261.7594,0.4459,0.5055,16.8599,415.7821,261.7594,415.7821,261.7594,0,0,0,0,0,0,0,7,415533106,18-Dec-2019 11:28:50
422.0525,277.6483,0,422.0525,277.6483,0.4458,0.5057,16.7943,422.0525,277.6483,422.0525,277.6483,0,0,0,0,0,0,0,7,415533140,18-Dec-2019 11:28:50
421.064,276.0257,0,420.078,274.4073,0.4458,0.5057,16.393,418.1086,271.1745,418.1086,271.1745,0,0,0,0,0,0,0,7,415533173,18-Dec-2019 11:28:50
431.2211,274.0588,0,451.4112,270.1581,0.447,0.5055,16.2767,513.6896,261.7302,513.6896,261.7302,0,0,0,0,0,0,0,7,415533206,18-Dec-2019 11:28:50
440.849,272.6379,0,469.2437,268.4632,0.4473,0.5055,16.4545,521.647,263.5185,521.647,263.5185,0,0,0,0,0,0,0,7,415533240,18-Dec-2019 11:28:50
426.5622,389.8355,0,475.6805,265.1556,0.4473,0.5054,17.1328,499.9563,252.3037,501.2576,242.8966,274.468,1379.0535,0.6078,0.5049,16.2098,502.5588,233.4896,7,415533272,18-Dec-2019 11:28:50
381.0135,811.6334,0,481.9448,260.4991,0.4475,0.5054,17.532,511.1307,238.1438,502.4041,236.3321,330.0278,1090.041,0.6078,0.5049,16.6222,493.6775,234.5205,7,415533305,18-Dec-2019 11:28:50
419.2696,632.6713,0,485.5865,258.8726,0.4476,0.5055,16.9731,504.9308,250.0972,513.049,241.1299,369.3904,913.8182,0.6081,0.5051,16.4029,521.1671,232.1626,7,415533339,18-Dec-2019 11:28:50
455.7838,444.5782,0,492.205,256.9642,0.4479,0.5056,17.5344,534.2856,245.0169,518.5103,236.1725,502.735,227.328,0.6082,0.5052,16.4781,502.735,227.328,7,415533372,18-Dec-2019 11:28:51
474.546,378.8157,0,494.3198,257.946,0.4479,0.5059,17.3553,507.4412,266.292,517.2319,253.7505,527.0227,241.2092,0.6084,0.5056,16.6973,527.0227,241.2092,7,415533406,18-Dec-2019 11:28:51
483.4363,344.463,0,497.6555,256.3329,0.4482,0.506,16.943,522.4487,243.6758,520.4347,232.279,522.7163,231.0327,0.6086,0.5058,16.4589,518.4208,220.8821,7,415533439,18-Dec-2019 11:28:51
487.278,324.1773,0,501.2921,257.2734,0.4484,0.5063,16.7146,530.9132,266.8678,496.3311,245.1624,502.3001,228.4795,0.6085,0.5061,16.0513,461.7489,223.4571,7,415533473,18-Dec-2019 11:28:51
501.5016,243.2047,0,501.2123,259.4273,0.4485,0.5065,16.8841,496.3248,281.3466,498.3345,259.4576,501.7237,230.7496,0.6088,0.5064,16.3604,500.3443,237.5687,7,415533506,18-Dec-2019 11:28:51
502.1901,242.2643,0,504.3712,261.5052,0.4489,0.5067,16.7349,533.8115,283.4507,516.1046,259.1629,500.9794,231.5835,0.609,0.5066,15.8683,498.3978,234.875,7,415533539,18-Dec-2019 11:28:51
503.1359,246.0905,0,506.105,262.0181,0.449,0.5066,16.6567,520.9687,267.1268,512.4117,256.2301,501.4075,233.9327,0.6092,0.5068,15.9499,503.8548,245.3333,7,415533572,18-Dec-2019 11:28:51
503.5462,247.2314,0,505.0506,263.0784,0.4489,0.5067,16.9459,487.8667,274.7617,502.3671,259.4572,503.6421,235.4699,0.6094,0.5068,16.8719,516.8674,244.1527,7,415533605,18-Dec-2019 11:28:51
503.9113,247.2262,0,505.5561,261.3135,0.4492,0.5064,16.5862,507.8743,238.3182,509.424,244.3695,504.5892,237.4672,0.6094,0.5069,16.1131,510.9736,250.4209,7,415533639,18-Dec-2019 11:28:51
506.3646,248.9418,0,510.4268,257.0451,0.45,0.5058,16.5546,569.3348,201.7709,575.4835,194.2121,513.6523,231.5638,0.6101,0.5061,16.2151,581.6322,186.6533,7,415533672,18-Dec-2019 11:28:51
508.2305,245.0959,1,514.6055,251.4587,0.4502,0.5056,16.4975,564.6605,178.651,554.7335,180.6656,517.1622,226.2754,0.6102,0.5061,15.9989,544.8066,182.6803,7,415533706,18-Dec-2019 11:28:51
509.8377,245.6701,1,518.8465,249.1516,0.4504,0.5057,16.3994,569.954,221.9111,586.3891,203.9348,525.8667,222.1369,0.6107,0.5059,16.3083,602.8242,185.9585,7,415533739,18-Dec-2019 11:28:51
512.083,243.8835,1,522.8285,246.5174,0.4506,0.5054,16.7491,570.2638,214.7134,567.8992,205.0803,529.9174,219.4513,0.6108,0.5059,16.1283,565.5347,195.4472,7,415533772,18-Dec-2019 11:28:51
514.3583,242.1967,1,527.1002,242.8447,0.451,0.5052,16.6462,578.6584,196.1628,580.4128,183.8451,534.8965,215.0291,0.6112,0.5056,16.4562,582.1672,171.5274,7,415533806,18-Dec-2019 11:28:51
516.611,240.3232,1,530.8169,239.8129,0.4512,0.5052,16.6808,573.8306,203.2538,568.2645,188.2308,537.7079,211.2419,0.6114,0.5058,16.5646,562.6984,173.2077,7,415533839,18-Dec-2019 11:28:51
518.7636,238.7615,1,532.7626,238.0691,0.4513,0.5054,17.0223,548.7647,221.441,566.1635,214.0434,541.846,210.461,0.6116,0.5061,16.2849,583.5623,206.6457,7,415533872,18-Dec-2019 11:28:51
520.8937,237.0908,1,535.5113,235.6433,0.4514,0.5053,16.5488,564.4362,208.374,568.6805,188.9605,544.7894,206.9946,0.6116,0.5059,16.528,572.9247,169.547,7,415533906,18-Dec-2019 11:28:51
523.8768,234.2002,1,542.3406,235.1579,0.4519,0.5057,16.9097,635.2098,238.4517,641.7915,215.3042,552.9014,205.4576,0.6122,0.5062,17.9994,648.3731,192.1566,7,415533939,18-Dec-2019 11:28:51
527.0621,231.4898,1,550.5836,234.0758,0.4519,0.5058,16.7398,637.5899,235.8936,636.3553,211.4649,559.4762,203.7066,0.612,0.5062,17.8122,635.1207,187.0362,7,415533973,18-Dec-2019 11:28:51
530.3282,229.1811,1,558.5405,232.3525,0.4518,0.5058,17.0282,637.2697,221.6804,629.6473,228.0161,564.6902,205.3054,0.6119,0.5067,17.8013,622.025,234.3518,7,415534006,18-Dec-2019 11:28:51
538.0798,227.7437,1,408.9171,756.1653,0.4502,0.5114,17.8977,408.9171,756.1653,398.8725,762.2363,388.8279,768.3073,0.6096,0.5123,18.528,388.8279,768.3073,7,415534039,18-Dec-2019 11:28:51
456.9951,773.0671,0,451.6904,754.6963,0.4503,0.5115,18.0467,451.6904,754.6963,456.9951,773.0671,462.2997,791.4379,0.6103,0.5124,18.8115,462.2997,791.4379,7,415534072,18-Dec-2019 11:28:51
461.1453,783.9642,0,460.185,778.4245,0.4503,0.5116,18.3435,468.658,802.0923,465.285,794.8336,462.1056,789.504,0.6103,0.5122,18.4133,461.912,787.5749,7,415534105,18-Dec-2019 11:28:51
460.9226,788.262,0,460.7005,792.5489,0.4501,0.5117,17.7346,461.6818,820.4982,469.9608,801.0691,467.5062,786.8683,0.6104,0.5121,18.8087,478.2397,781.6401,7,415534139,18-Dec-2019 11:28:51
463.0811,788.6407,0,468.9846,791.3026,0.4502,0.5115,17.7238,493.4937,787.2766,478.3954,789.9064,466.4649,788.2855,0.6104,0.5121,18.9582,463.2971,792.5361,7,415534172,18-Dec-2019 11:28:51
465.1889,789.5913,0,471.4059,792.3824,0.4501,0.5115,18.1375,480.6121,796.3343,450.8024,802.6357,457.2409,792.4778,0.6103,0.5122,18.909,420.9927,808.9373,7,415534205,18-Dec-2019 11:28:51
466.5818,791.1707,0,538.6713,813.3383,0.4506,0.5117,18.1798,538.6713,813.3383,505.6737,822.675,472.6761,832.0118,0.6107,0.5125,18.8083,472.6761,832.0118,7,415534238,18-Dec-2019 11:28:51
508.6206,823.5424,0,501.7985,826.5021,0.4503,0.5117,17.9671,501.7985,826.5021,508.6206,823.5424,515.4426,820.5826,0.6109,0.5125,17.5165,515.4426,820.5826,7,415534272,18-Dec-2019 11:28:51
509.908,810.2066,0,517.0041,816.1092,0.4503,0.5116,17.657,532.171,805.7428,511.1922,796.905,502.812,804.3041,0.6107,0.5123,17.4181,490.2135,788.0672,7,415534306,18-Dec-2019 11:28:51
509.2588,811.7063,0,518.0294,823.2787,0.4502,0.5119,17.7267,519.9897,837.579,509.5699,823.0127,501.5647,805.6633,0.6106,0.5125,17.3839,499.15,808.4464,7,415534339,18-Dec-2019 11:28:51
510.2459,813.8923,0,518.6038,822.4828,0.4501,0.5119,18.0168,520.2156,820.067,514.1782,825.9222,503.2028,812.2348,0.6106,0.5127,17.3911,508.1407,831.7775,7,415534372,18-Dec-2019 11:28:52
510.2891,816.2043,0,518.4744,826.2966,0.4499,0.512,18.0293,517.8608,841.2322,501.5633,842.3577,499.5543,818.6082,0.6104,0.5127,17.5945,485.2658,843.4831,7,415534405,18-Dec-2019 11:28:52
510.9181,818.3881,0,519.0337,829.0783,0.4498,0.512,18.055,521.6577,842.3868,523.5955,843.5609,503.9498,823.1411,0.6105,0.5126,17.521,525.5333,844.7349,7,415534438,18-Dec-2019 11:28:52
510.8841,819.7878,1,518.6174,832.384,0.4498,0.5121,17.8516,516.0818,851.06,511.4307,831.5865,504.385,821.6266,0.6105,0.5125,17.4409,506.7795,812.113,7,415534472,18-Dec-2019 11:28:52
511.3762,823.2499,1,680.7068,1033.4565,0.4519,0.5142,18.3018,680.7068,1033.4565,685.4522,1026.8265,690.1976,1020.1966,0.612,0.5147,17.7823,690.1976,1020.1966,7,415534505,18-Dec-2019 11:28:52
709.756,1056.759,0,723.496,1030.1379,0.4518,0.5142,18.1904,723.496,1030.1379,709.756,1056.759,696.0161,1083.3802,0.6121,0.515,17.8898,696.0161,1083.3802,7,415534538,18-Dec-2019 11:28:52
710.6937,1062.953,0,716.9786,1032.6238,0.4517,0.5143,18.4849,710.4778,1035.1033,711.629,1069.1311,704.4089,1093.2821,0.6122,0.5152,17.924,712.7802,1103.1588,7,415534572,18-Dec-2019 11:28:52
708.5966,1065.5554,0,711.3221,1039.8109,0.4516,0.5143,18.6584,700.1138,1054.0814,701.3764,1059.6196,703.8306,1083.8844,0.6123,0.5149,17.2476,702.639,1065.1578,7,415534605,18-Dec-2019 11:28:52
709.0219,1065.3251,0,708.9041,1049.5905,0.4516,0.5142,18.7395,701.8536,1078.4617,716.7411,1073.7427,710.8506,1080.1127,0.6124,0.5149,16.7925,731.6287,1069.0238,7,415534638,18-Dec-2019 11:28:52
698.8258,1064.6776,0,667.6392,1054.2715,0.4501,0.5141,18.417,505.8777,1072.2322,512.2113,1103.8748,671.8497,1091.3219,0.6108,0.5152,16.96,518.5448,1135.5172,7,415534672,18-Dec-2019 11:28:52
699.2811,1067.0219,0,557.7769,1089.0769,0.4499,0.5142,18.4639,557.7769,1089.0769,543.7317,1084.655,529.6865,1080.233,0.6104,0.5149,16.7668,529.6865,1080.233,7,415534705,18-Dec-2019 11:28:52
531.4955,1081.7183,0,519.6121,1083.3275,0.4494,0.5142,18.5846,519.6121,1083.3275,531.4955,1081.7183,543.3788,1080.109,0.6101,0.5148,16.5754,543.3788,1080.109,7,415534738,18-Dec-2019 11:28:52
538.2643,1080.3307,0,524.6384,1081.8931,0.449,0.5145,18.2942,529.652,1080.4623,545.0162,1078.9465,551.8904,1078.7683,0.6098,0.5148,16.546,560.3804,1077.4309,7,415534772,18-Dec-2019 11:28:52
537.4842,1080.3696,0,524.7925,1077.8864,0.4486,0.5146,18.3849,525.0731,1069.9308,534.0295,1080.667,548.9241,1082.9955,0.6094,0.5149,16.8629,542.986,1091.4031,7,415534804,18-Dec-2019 11:28:52
542.0206,1081.4491,0,529.8512,1070.1775,0.4483,0.5145,18.1124,544.8207,1047.3916,551.0673,1066.3508,551.0397,1083.5938,0.609,0.5146,16.5357,557.3138,1085.3099,7,415534838,18-Dec-2019 11:28:52
539.121,1078.0704,0,530.4604,1068.0377,0.4476,0.5144,17.8743,532.6738,1059.9363,531.1636,1082.4824,546.7092,1087.9613,0.6082,0.5144,16.7431,529.6534,1105.0287,7,415534872,18-Dec-2019 11:28:52
538.281,1077.2681,0,529.9046,1063.6171,0.4467,0.5142,17.8076,526.9987,1042.5143,529.1876,1079.8651,544.0676,1093,0.6071,0.5138,16.9175,531.3764,1117.2159,7,415534904,18-Dec-2019 11:28:52
537.1624,1074.8468,1,531.7877,1063.1957,0.4457,0.5143,18.5966,542.5073,1061.4651,532.8727,1100.4786,540.9425,1099.9574,0.6059,0.5134,17.8361,523.238,1139.4922,7,415534938,18-Dec-2019 11:28:52
537.1173,1078.4344,1,535.2526,1059.8939,0.4448,0.5142,18.281,557.9839,1038.631,534.6974,1066.6865,537.0017,1099.4486,0.6047,0.5128,17.3897,511.4109,1094.7421,7,415534972,18-Dec-2019 11:28:52
536.9203,1079.7505,1,536.7828,1063.6943,0.4441,0.5146,18.2906,547.4948,1093.3417,535.7111,1092.1721,535.3311,1098.5969,0.604,0.5125,17.5371,523.9274,1091.0026,7,415535005,18-Dec-2019 11:28:52
536.7332,1079.95,1,537.1425,1065.287,0.4436,0.5146,18.5686,539.1417,1078.9724,529.5753,1094.8833,533.5408,1100.0129,0.6035,0.5125,17.2659,520.009,1110.7941,7,415535038,18-Dec-2019 11:28:52
536.6422,1080.6886,1,539.1024,1066.8431,0.4434,0.5146,18.4807,555.913,1081.072,548.1751,1088.0837,534.06,1099.6469,0.6034,0.5124,17.4177,540.4373,1095.0953,7,415535072,18-Dec-2019 11:28:52
536.6555,1080.9351,1,539.5494,1066.2684,0.4434,0.5146,18.3781,542.5196,1060.2937,540.2415,1081.0005,534.2879,1099.9343,0.6034,0.5125,17.2034,537.9634,1101.7074,7,415535105,18-Dec-2019 11:28:52
536.8049,1081.2932,1,541.3641,1066.931,0.4433,0.5146,18.4415,558.9992,1073.7334,556.3439,1085.8756,535.8613,1099.8588,0.6034,0.5125,17.4983,553.6887,1098.0178,7,415535138,18-Dec-2019 11:28:52
537.7809,1081.7368,1,552.241,1066.8488,0.4443,0.5144,18.3228,671.8156,1065.5366,685.424,1064.4463,699.0324,1063.3561,0.6044,0.5123,17.3321,699.0324,1063.3561,7,415535171,18-Dec-2019 11:28:52
549.508,1080.0007,1,563.2573,1066.8666,0.4445,0.5142,18.0902,687.2722,1066.7179,683.7954,1063.3434,680.3185,1059.9689,0.6044,0.5122,16.8422,680.3185,1059.9689,7,415535204,18-Dec-2019 11:28:52
559.4849,1077.9778,1,572.1258,1066.6782,0.4445,0.5142,18.031,671.7515,1063.9948,668.2737,1056.2041,672.5473,1054.1838,0.6044,0.5121,17.0524,664.7959,1048.4136,7,415535237,18-Dec-2019 11:28:52
568.6509,1076.6077,1,580.7589,1065.7367,0.4445,0.5141,18.2469,678.6743,1053.364,677.1012,1063.3179,673.532,1060.5638,0.6046,0.5122,16.974,675.5281,1073.2719,7,415535271,18-Dec-2019 11:28:52
575.2593,1075.3981,1,588.6274,1066.2435,0.4446,0.5142,18.2027,677.215,1073.2146,680.0204,1063.7601,675.8702,1059.0024,0.6047,0.5122,16.8887,682.8258,1054.3057,7,415535304,18-Dec-2019 11:28:52
580.4179,1074.4851,1,594.2336,1065.455,0.4445,0.5142,18.1249,652.2165,1054.5194,670.3712,1066.5166,678.4496,1062.9684,0.6048,0.5124,16.6568,688.5258,1078.5137,7,415535338,18-Dec-2019 11:28:52
586.5155,1073.6655,1,601.6183,1065.8625,0.4447,0.5143,17.9498,685.4702,1072.017,680.8912,1070.8499,678.1146,1064.1501,0.6049,0.5123,17.1205,676.3123,1069.6829,7,415535371,18-Dec-2019 11:28:53
590.7166,1073.0602,1,606.1055,1065.6962,0.4445,0.5142,17.8914,647.9172,1063.385,657.6246,1081.4502,676.5443,1069.4133,0.6048,0.5125,16.9501,667.332,1099.5153,7,415535405,18-Dec-2019 11:28:53
597.3104,1072.5575,1,611.9449,1062.8481,0.4446,0.5139,17.6082,674.6547,1020.7283,666.4431,1039.2545,674.1504,1068,0.6048,0.5123,17.0393,658.2314,1057.7808,7,415535438,18-Dec-2019 11:28:53
602.5988,1071.72,1,544.0224,708.7166,0.4437,0.5105,17.6621,544.0224,708.7166,553.4705,699.8809,562.9185,691.0452,0.6032,0.5085,17.4162,562.9185,691.0452,7,415535471,18-Dec-2019 11:28:53
449.779,378.6814,0,450.3423,384.8495,0.4431,0.5073,17.2974,450.3423,384.8495,449.779,378.6814,449.2156,372.5132,0.6019,0.5055,16.5069,449.2156,372.5132,7,415535504,18-Dec-2019 11:28:53
449.983,367.673,0,447.3624,381.8773,0.4428,0.5072,17.7114,444.3901,378.9128,450.1866,356.6927,452.6037,353.4687,0.6019,0.5052,16.8416,455.9831,334.4726,7,415535538,18-Dec-2019 11:28:53
445.8001,381.0009,0,442.9987,395.5989,0.4425,0.5073,17.4402,434.3419,422.8828,424.7916,447.0363,440.1024,392.8436,0.6016,0.5055,16.4811,415.2414,471.1898,7,415535571,18-Dec-2019 11:28:53
444.5484,383.1243,0,443.0748,387.8791,0.4422,0.5073,18.1147,443.3809,364.8004,444.1899,366.5887,441.2941,386.7983,0.6014,0.5054,17.8232,444.9989,368.377,7,415535605,18-Dec-2019 11:28:53
444.3819,382.11,0,448.2245,382.0554,0.4418,0.5074,18.6578,468.5118,359.2422,457.5411,350.8975,442.3386,377.8764,0.601,0.5051,18.2946,446.5704,342.5527,7,415535638,18-Dec-2019 11:28:53
444.5961,377.0885,0,452.6101,370.624,0.4412,0.5077,18.5729,452.6101,370.624,462.8849,357.3156,473.1597,344.0073,0.6006,0.5051,18.4506,473.1597,344.0073,7,415535671,18-Dec-2019 11:28:53
387.5345,451.1379,0,408.4658,454.0569,0.4405,0.5087,18.8982,408.4658,454.0569,387.5345,451.1379,366.6031,448.2189,0.5994,0.5061,18.2439,366.6031,448.2189,7,415535705,18-Dec-2019 11:28:53
401.0851,463.9769,0,418.0345,466.7354,0.4402,0.5088,18.9229,427.5788,479.3815,414.6014,476.7832,384.1359,461.2184,0.5993,0.506,18.6081,401.624,474.1848,7,415535738,18-Dec-2019 11:28:53
396.5035,465.6349,0,412.3033,480.6633,0.4399,0.5086,19.2782,400.8651,508.278,387.0899,482.6113,380.5432,459.8098,0.599,0.5054,18.6671,373.3146,456.9446,7,415535771,18-Dec-2019 11:28:53
398.5336,466.004,0,417.8017,473.0837,0.4401,0.508,18.9597,434.1414,450.3403,422.2776,456.7561,388.0859,460.6688,0.5993,0.5054,18.6113,410.4139,463.1719,7,415535804,18-Dec-2019 11:28:53
405.9562,467.2567,0,444.3105,480.0977,0.4414,0.5082,19.3884,548.2209,507.5841,532.3103,490.4919,414.1937,463.2677,0.6006,0.5054,19.1657,516.3997,473.3998,7,415535837,18-Dec-2019 11:28:53
414.235,468.2847,0,461.9813,482.3068,0.4415,0.5079,19.1798,546.4832,492.6665,531.8557,476.7622,432.0298,462.8896,0.6008,0.5053,19.1758,517.2281,460.8579,7,415535870,18-Dec-2019 11:28:53
424.2968,470.7859,1,472.5937,482.8491,0.4415,0.5078,19.3592,531.2072,485.4511,534.8317,486.7831,448.15,466.6364,0.601,0.5055,19.2176,538.4561,488.1151,7,415535904,18-Dec-2019 11:28:53
431.5525,471.7096,1,483.3754,481.8189,0.4417,0.5077,18.4386,551.5105,474.3967,529.9509,482.3545,456.5792,469.7971,0.601,0.5056,18.4956,508.3914,490.3123,7,415535938,18-Dec-2019 11:28:53
438.3144,472.3354,1,494.3994,481.5007,0.4417,0.5078,18.4846,572.2498,478.7116,560.8198,477.7776,468.1045,470.7337,0.6012,0.5055,18.7821,549.39,476.8437,7,415535971,18-Dec-2019 11:28:53
444.4675,472.9865,1,502.0444,482.2774,0.4416,0.5079,18.9867,559.1613,488.4175,529.5657,485.6829,472.2618,472.1552,0.6009,0.5057,18.9362,499.9701,482.9484,7,415536004,18-Dec-2019 11:28:53
451.6704,473.4648,1,507.8892,476.9296,0.4415,0.5072,18.9851,553.3621,427.84,544.5472,430.2832,479.277,468.3749,0.6009,0.505,18.8148,535.7324,432.7264,7,415536037,18-Dec-2019 11:28:53
456.4296,473.1116,1,511.1574,473.0691,0.4412,0.5071,19.0933,534.6503,435.9888,514.7988,440.7538,481.5163,466.2907,0.6004,0.5048,18.911,494.9474,445.5189,7,415536071,18-Dec-2019 11:28:53
460.7784,472.5352,1,515.6294,469.2076,0.4412,0.5071,19.053,553.7064,430.5006,540.0345,438.858,486.1576,464.6058,0.6005,0.5048,18.6845,526.3628,447.2155,7,415536104,18-Dec-2019 11:28:53
465.0876,471.8683,1,518.1633,466.7959,0.4412,0.5074,19.0625,536.722,442.9306,518.8741,439.5472,488.157,462.196,0.6004,0.5048,18.8072,501.0262,436.1638,7,415536138,18-Dec-2019 11:28:53
468.9187,471.006,1,521.9098,463.1307,0.4414,0.5073,19.1416,556.1432,423.7491,533.2714,429.8243,490.6353,460.002,0.6005,0.5049,18.8799,510.3994,435.8995,7,415536171,18-Dec-2019 11:28:53
472.6094,470.0511,1,525.9693,458.4009,0.4415,0.5071,19.0465,565.5264,405.0633,565.96,430.6607,497.0324,459.5305,0.6009,0.5049,19.1451,566.3936,456.2581,7,415536204,18-Dec-2019 11:28:53
477.7566,467.6609,1,350.1962,440.5684,0.4402,0.5076,18.9824,350.1962,440.5684,332.8098,447.7284,315.4233,454.8884,0.5992,0.5053,18.9702,315.4233,454.8884,7,415536238,18-Dec-2019 11:28:53
469.8448,463.436,1,377.5245,400.4459,0.4404,0.5073,19.5842,377.5245,400.4459,357.3499,410.8289,337.1754,421.212,0.5993,0.5051,18.8803,337.1754,421.212,7,415536270,18-Dec-2019 11:28:53
461.8104,459.9134,1,379.8598,412.6492,0.4405,0.5074,19.4322,382.1891,424.8215,340.0622,422.3788,317.5303,420.5733,0.5993,0.505,18.6939,297.9352,419.9362,7,415536304,18-Dec-2019 11:28:53
454.2849,457.2599,1,373.2397,423.305,0.4405,0.5074,19.5945,360.0717,444.4193,352.5176,444.5296,326.6803,428.6285,0.5996,0.5052,18.9514,344.9635,444.6399,7,415536337,18-Dec-2019 11:28:53
447.1506,454.513,1,373.6712,416.8559,0.4406,0.507,19.5619,375.0385,397.5154,358.1266,408.1069,330.3565,426.1537,0.5996,0.5048,19.0159,341.2146,418.6984,7,415536371,18-Dec-2019 11:28:54
440.4025,452.183,1,368.6999,420.6312,0.4404,0.507,20.2312,349.2631,435.4243,346.5722,442.326,333.1333,430.8476,0.5996,0.5048,18.7668,343.8813,449.2276,7,415536404,18-Dec-2019 11:28:54
434.3648,450.4221,1,369.628,435.2666,0.4405,0.5071,19.6102,369.628,435.2666,367.714,432.6688,365.8,430.0709,0.5997,0.5046,19.0886,365.8,430.0709,7,415536437,18-Dec-2019 11:28:54
285.1983,354.2967,0,285.6366,374.854,0.44,0.5064,19.8802,285.6366,374.854,285.1983,354.2967,284.76,333.7394,0.599,0.504,19.0377,284.76,333.7394,7,415536471,18-Dec-2019 11:28:54
288.9252,346.3695,0,300.0701,355.759,0.4401,0.5061,19.9696,314.4669,336.7126,292.6426,338.4625,277.7803,336.9801,0.5989,0.5039,19.2265,270.8184,340.2125,7,415536504,18-Dec-2019 11:28:54
290.982,346.4022,0,307.2037,356.7633,0.4403,0.5063,19.7972,321.3073,358.856,298.7809,344.8566,277.2577,334.936,0.599,0.5039,19.1377,276.2545,330.8572,7,415536537,18-Dec-2019 11:28:54
295.6552,347.3682,0,304.9317,349.2875,0.4404,0.5062,19.9801,298.0165,327.2044,305.6723,317.0776,286.3451,327.8735,0.5993,0.5039,19.3056,313.328,306.9509,7,415536570,18-Dec-2019 11:28:54
296.3917,344.5859,0,303.5189,343.1364,0.4404,0.5061,20.0346,297.8669,319.2967,302.377,318.0189,290.5631,325.5671,0.5994,0.5038,20.0581,306.8871,316.7411,7,415536604,18-Dec-2019 11:28:54
296.3235,342.3545,0,306.3529,344.4248,0.4406,0.5063,20.2041,320.1012,351.2857,299.0211,339.6735,288.484,325.9356,0.5994,0.5039,20.0946,277.941,328.0614,7,415536637,18-Dec-2019 11:28:54
297.1667,341.2867,1,308.8049,343.1743,0.4407,0.5062,20.2428,322.7291,336.4342,296.866,319.6845,285.9434,322.497,0.5994,0.5037,20.1892,271.0029,302.9348,7,415536670,18-Dec-2019 11:28:54
297.0911,340.1752,1,308.8434,343.9877,0.4406,0.5061,20.722,308.627,349.9886,288.3992,340.7374,283.6228,323.5889,0.5994,0.5036,20.2937,268.1715,331.4863,7,415536704,18-Dec-2019 11:28:54
297.1107,339.542,1,308.6985,346.3378,0.4408,0.5061,21.0346,307.154,364.4287,300.3439,347.3666,284.7516,324.3245,0.5996,0.5035,20.3747,293.5338,330.3044,7,415536737,18-Dec-2019 11:28:54
297.1697,338.6886,1,311.1502,343.7648,0.4412,0.506,20.7401,331.1392,322.3874,308.2038,314.7076,284.7946,322.4354,0.5998,0.5035,20.4877,285.2685,307.0277,7,415536770,18-Dec-2019 11:28:54
297.622,338.3086,1,312.4636,345.82,0.4413,0.5059,20.6482,323.5313,365.0446,316.213,346.7188,287.1714,322.9596,0.6001,0.5035,20.003,308.8946,328.393,7,415536804,18-Dec-2019 11:28:54
